date,open,high,low,close,volume,index_name,symbol,exchange,currency
20250227,21281.36,21323.91,20540.68,20550.95,0.0,NDX,NDX,NASDAQ,USD
20250228,20518.65,20900.77,20407.45,20884.41,0.0,NDX,NDX,NASDAQ,USD
20250303,20989.58,21073.8,20279.5,20425.58,0.0,NDX,NDX,NASDAQ,USD
20250304,20281.88,20688.46,20034.68,20352.53,0.0,NDX,NDX,NASDAQ,USD
20250305,20363.22,20688.72,20182.57,20628.46,0.0,NDX,NDX,NASDAQ,USD
20250306,20231.74,20473.4,19968.56,20052.63,0.0,NDX,NDX,NASDAQ,USD
20250307,20015.62,20253.22,19736.81,20201.37,0.0,NDX,NDX,NASDAQ,USD
20250310,19826.96,19867.08,19243.31,19430.95,0.0,NDX,NDX,NASDAQ,USD
20250311,19405.52,19659.43,19180.56,19376.96,0.0,NDX,NDX,NASDAQ,USD
20250312,19663.39,19756.09,19375.25,19596.02,0.0,NDX,NDX,NASDAQ,USD
20250313,19534.37,19558.56,19152.57,19225.48,0.0,NDX,NDX,NASDAQ,USD
20250314,19458.89,19729.21,19436.04,19704.63,0.0,NDX,NDX,NASDAQ,USD
20250317,19670.69,19943.81,19622.47,19812.24,0.0,NDX,NDX,NASDAQ,USD
20250318,19657.1,19676.05,19397.08,19483.36,0.0,NDX,NDX,NASDAQ,USD
20250319,19576.32,19921.62,19497.79,19736.66,0.0,NDX,NDX,NASDAQ,USD
20250320,19558.28,19888.85,19549.31,19677.61,0.0,NDX,NDX,NASDAQ,USD
20250321,19466.44,19767.98,19409.18,19753.96,0.0,NDX,NDX,NASDAQ,USD
20250324,20041.21,20208.84,20024.97,20180.45,0.0,NDX,NDX,NASDAQ,USD
20250325,20196.5,20292.19,20164.07,20287.83,0.0,NDX,NDX,NASDAQ,USD
20250326,20239.04,20270.19,19848.49,19916.99,0.0,NDX,NDX,NASDAQ,USD
20250327,19814.61,20003.36,19740.22,19798.62,0.0,NDX,NDX,NASDAQ,USD
20250328,19718.46,19752.45,19241.54,19281.4,0.0,NDX,NDX,NASDAQ,USD
20250331,18998.54,19316.06,18799.2,19278.45,0.0,NDX,NDX,NASDAQ,USD
20250401,19192.77,19468.62,19095.17,19436.42,0.0,NDX,NDX,NASDAQ,USD
20250402,19182.39,19707.34,19157.2,19581.78,0.0,NDX,NDX,NASDAQ,USD
20250403,18774.15,18902.07,18502.97,18521.47,0.0,NDX,NDX,NASDAQ,USD
20250404,18022.16,18089.25,17387.83,17397.7,0.0,NDX,NDX,NASDAQ,USD
20250407,16771.77,18191.5,16542.2,17430.68,0.0,NDX,NDX,NASDAQ,USD
20250408,18034.46,18207.01,16850.18,17090.4,0.0,NDX,NDX,NASDAQ,USD
20250409,17116.53,19234.02,17082.35,19145.06,0.0,NDX,NDX,NASDAQ,USD
20250410,18626.11,18710.58,17794.5,18343.57,0.0,NDX,NDX,NASDAQ,USD
20250411,18309.29,18728.95,18153.32,18690.05,0.0,NDX,NDX,NASDAQ,USD
20250414,19095.49,19115.15,18614.76,18796.02,0.0,NDX,NDX,NASDAQ,USD
20250415,18831.98,19004.17,18754.87,18830.23,0.0,NDX,NDX,NASDAQ,USD
20250416,18475.76,18597.32,17995.96,18257.64,0.0,NDX,NDX,NASDAQ,USD
20250417,18369.9,18401.05,18144.46,18258.09,0.0,NDX,NDX,NASDAQ,USD
20250421,18023.01,18043.08,17592.92,17808.3,0.0,NDX,NDX,NASDAQ,USD
20250422,18033.9,18396.39,17993.24,18276.41,0.0,NDX,NDX,NASDAQ,USD
20250423,18870.63,19043.01,18618.89,18693.26,0.0,NDX,NDX,NASDAQ,USD
20250424,18756.53,19224.8,18744.47,19214.4,0.0,NDX,NDX,NASDAQ,USD
20250425,19209.72,19447.56,19133.23,19432.56,0.0,NDX,NDX,NASDAQ,USD
20250428,19432.72,19519.33,19162.46,19427.29,0.0,NDX,NDX,NASDAQ,USD
20250429,19315.96,19582.77,19304.83,19544.95,0.0,NDX,NDX,NASDAQ,USD
20250430,19168.09,19612.76,19011.98,19571.02,0.0,NDX,NDX,NASDAQ,USD
20250501,19866.83,20024.48,19763.14,19786.71,0.0,NDX,NDX,NASDAQ,USD
20250502,19986.61,20176.6,19936.67,20102.61,0.0,NDX,NDX,NASDAQ,USD
20250505,19928.82,20100.61,19899.28,19967.94,0.0,NDX,NDX,NASDAQ,USD
20250506,19709.64,19927.23,19659.32,19791.35,0.0,NDX,NDX,NASDAQ,USD
20250507,19804.5,19960.86,19605.07,19867.97,0.0,NDX,NDX,NASDAQ,USD
20250508,20067.43,20249.76,19907.67,20063.56,0.0,NDX,NDX,NASDAQ,USD
20250509,20170.37,20203.58,19984.53,20061.45,0.0,NDX,NDX,NASDAQ,USD
20250512,20818.78,20870.12,20613.27,20868.15,0.0,NDX,NDX,NASDAQ,USD
20250513,20906.92,21259.39,20891.18,21197.7,0.0,NDX,NDX,NASDAQ,USD
20250514,21254.47,21336.48,21199.85,21319.21,0.0,NDX,NDX,NASDAQ,USD
20250515,21206.73,21443.88,21168.17,21335.82,0.0,NDX,NDX,NASDAQ,USD
20250516,21375.63,21428.79,21246.42,21427.94,0.0,NDX,NDX,NASDAQ,USD
20250519,21138.13,21464.56,21138.13,21447.05,0.0,NDX,NDX,NASDAQ,USD
20250520,21347.63,21399.99,21226.66,21367.37,0.0,NDX,NDX,NASDAQ,USD
20250521,21217.3,21482.98,21002.1,21080.36,0.0,NDX,NDX,NASDAQ,USD
20250522,21097.46,21263.18,21046.22,21112.47,0.0,NDX,NDX,NASDAQ,USD
20250523,20806.37,21025.58,20777.97,20915.65,0.0,NDX,NDX,NASDAQ,USD
20250527,21201.45,21429.32,21145.13,21414.99,0.0,NDX,NDX,NASDAQ,USD
20250528,21451.69,21508.08,21296.51,21318.17,0.0,NDX,NDX,NASDAQ,USD
20250529,21611.54,21611.54,21260.73,21363.95,0.0,NDX,NDX,NASDAQ,USD
20250530,21330.85,21386.29,21032.56,21340.99,0.0,NDX,NDX,NASDAQ,USD
20250602,21270.57,21500.36,21199.37,21491.75,0.0,NDX,NDX,NASDAQ,USD
20250603,21529.98,21715.96,21474.51,21662.58,0.0,NDX,NDX,NASDAQ,USD
20250604,21689.02,21761.37,21607.33,21721.92,0.0,NDX,NDX,NASDAQ,USD
